O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,O_UP
10-31,879,903770,20:00:00,23,38,1
10-25,901,900387,13:00:00,3,28,0
10-28,95,921608,16:00:00,15,22,1
10-29,632,904200,10:00:00,32,44,0
10-26,746,905364,17:00:00,9,13,0
10-31,690,900748,18:00:00,19,46,0
10-31,96,907083,18:00:00,4,28,1
10-31,865,907350,14:00:00,3,18,1
10-31,804,911515,16:00:00,4,23,0
10-26,901,900387,19:00:00,25,34,0
10-27,55008,901542,7:00:00,15,24,0
10-31,324,901990,14:00:00,4,19,0
10-28,95,901541,12:00:00,11,22,1
10-25,953,921682,9:00:00,11,28,0
10-25,700,902699,13:00:00,17,37,0
10-28,808,904626,18:00:00,42,47,0
10-27,6011,904514,13:00:00,14,35,1
10-26,628,902273,15:00:00,22,31,1
10-27,6012,902579,19:00:00,13,31,0
10-29,832,903475,18:00:00,10,29,1
10-25,623,904604,19:00:00,14,30,0
10-31,609,900930,14:00:00,32,44,1
10-29,878,905872,16:00:00,32,43,1
10-28,869,903448,14:00:00,37,42,1
10-27,961,901697,7:00:00,6,26,1
10-29,842,900981,18:00:00,20,25,1
10-25,911,907286,17:00:00,25,33,1
10-29,462,901878,10:00:00,18,23,1
10-26,459,905415,15:00:00,19,44,0
10-27,593,906728,15:00:00,16,25,0
10-28,800,922562,18:00:00,5,26,1
10-26,663,900173,17:00:00,20,30,1
10-27,645,901871,15:00:00,3,30,0
10-28,97,921456,20:00:00,10,21,1
10-28,652,903918,8:00:00,3,30,0
10-25,859,900460,9:00:00,13,38,1
10-25,675,905225,13:00:00,5,28,1
10-31,907,905535,12:00:00,4,29,0
10-31,34,912360,14:00:00,13,25,0
10-26,878,905498,19:00:00,27,43,1
10-29,594,904958,12:00:00,5,27,0
10-29,606,900486,16:00:00,4,23,0
10-25,153,904128,17:00:00,14,20,0
10-30,806,906541,10:00:00,20,34,0
10-28,818,904458,10:00:00,14,34,0
10-28,708,902884,8:00:00,13,23,1
10-27,642,903018,17:00:00,10,31,1
10-26,609,900933,7:00:00,6,27,1
10-31,804,911528,14:00:00,5,25,1
10-26,872,902305,7:00:00,33,46,0
10-26,327,905190,21:00:00,5,13,0
10-27,698,902363,9:00:00,29,42,0
10-28,869,904364,16:00:00,8,37,0
10-25,725,902040,15:00:00,7,20,1
10-27,865,907345,13:00:00,27,32,1
10-27,870,902408,13:00:00,25,47,1
10-27,907,905519,19:00:00,13,32,1
10-30,641,906252,10:00:00,5,24,0
10-30,653,900184,18:00:00,20,39,0
10-30,3,932531,14:00:00,14,25,1
10-28,9,903151,8:00:00,7,25,1
10-29,47,904341,14:00:00,46,51,0
10-27,846,921927,13:00:00,32,38,0
10-31,909,907308,10:00:00,5,10,1
10-30,55008,902314,16:00:00,20,44,0
10-27,838,921512,15:00:00,31,43,0
10-25,858,906044,7:00:00,32,37,1
10-31,671,911405,16:00:00,2,23,0
10-25,220,907369,13:00:00,8,22,0
10-30,48,962352,8:00:00,29,48,0
10-26,953,921682,21:00:00,21,30,1
10-25,185,905684,13:00:00,12,29,0
10-31,707,905916,16:00:00,10,24,1
10-28,952,900773,14:00:00,9,24,1
10-30,34,912357,16:00:00,19,25,1
10-31,22,912201,18:00:00,12,29,0
10-27,829,903420,21:00:00,15,27,0
10-27,462,901873,15:00:00,12,19,0
10-31,186,906500,8:00:00,18,41,0
10-29,698,902372,20:00:00,37,42,0
10-28,6002,900334,16:00:00,8,28,0
10-26,326,902077,9:00:00,5,15,0
10-30,37,912352,18:00:00,17,31,0
10-29,34,912368,16:00:00,19,25,0
10-30,606,900496,8:00:00,18,35,1
10-30,963,903533,12:00:00,30,35,0
10-25,37,912322,15:00:00,11,31,0
10-30,686,906017,22:00:00,54,61,1
10-26,808,902602,7:00:00,17,48,1
10-25,752,907004,7:00:00,22,27,0
10-30,400,900129,12:00:00,14,29,0
10-25,55008,902314,7:00:00,2,16,0
10-25,657,921126,9:00:00,9,37,0
10-30,639,901827,20:00:00,28,34,0
10-26,676,906082,13:00:00,33,49,0
10-27,95,921429,11:00:00,10,21,0
10-26,9,921486,13:00:00,11,25,0
10-27,660,942267,13:00:00,18,33,1
10-26,602,901779,21:00:00,22,44,0
10-31,400,900137,12:00:00,15,29,0
10-26,623,904590,17:00:00,24,31,1
10-27,732,900546,19:00:00,11,15,1
10-27,61102,906370,17:00:00,32,49,0
10-25,800,922537,7:00:00,5,28,0
10-29,902,905275,20:00:00,14,24,0
10-27,92,921662,7:00:00,14,23,0
10-26,679,906448,19:00:00,20,34,0
10-28,961,901697,12:00:00,8,35,1
10-27,30,942291,9:00:00,10,22,1
10-27,968,903263,15:00:00,5,19,1
10-28,652,903899,20:00:00,25,31,0
10-27,662,900637,19:00:00,36,42,0
10-28,606,900505,8:00:00,21,39,1
10-29,30,942311,16:00:00,13,22,1
10-26,608,903875,11:00:00,18,43,0
10-27,662,901298,15:00:00,26,42,0
10-25,663,901433,13:00:00,23,30,1
10-26,962,903143,11:00:00,11,30,1
10-29,629,901536,16:00:00,20,51,0
10-25,4204,904928,9:00:00,27,32,1
10-26,609,900949,13:00:00,30,45,0
10-27,30,942311,9:00:00,8,23,0
10-30,700,906583,12:00:00,10,37,0
10-27,860,901800,15:00:00,37,41,1
10-28,961,903079,12:00:00,27,36,0
10-31,856,906653,14:00:00,21,40,1
10-26,640,903176,7:00:00,32,40,1
10-25,911,907292,19:00:00,2,23,0
10-31,653,900194,18:00:00,20,39,0
10-31,907,905515,16:00:00,15,33,0
10-26,803,906606,13:00:00,23,33,0
10-27,903,906211,15:00:00,20,31,0
10-25,857,904026,19:00:00,18,38,0
10-30,629,901539,18:00:00,40,52,1
10-29,8,906922,12:00:00,6,18,1
10-31,673,900233,16:00:00,21,43,0
10-26,631,902897,9:00:00,37,43,0
10-30,6002,900339,14:00:00,2,29,1
10-26,185,905686,15:00:00,24,30,1
10-31,951,903254,14:00:00,7,29,1
10-26,623,904599,21:00:00,22,30,0
10-31,628,902261,12:00:00,47,52,0
10-31,7052,903550,12:00:00,10,44,0
10-30,670,919775,12:00:00,20,26,0
10-25,185,905682,19:00:00,10,30,1
10-25,592,906721,7:00:00,10,22,1
10-30,670,919774,16:00:00,15,27,1
10-26,859,900450,19:00:00,17,45,1
10-31,847,906693,16:00:00,17,41,1
10-28,879,904348,8:00:00,25,38,1
10-28,96,907081,8:00:00,35,40,0
10-30,706,906567,12:00:00,43,49,0
10-31,642,903001,16:00:00,10,31,0
10-28,829,903562,22:00:00,18,27,0
10-28,808,900261,22:00:00,44,48,1
10-31,186,906500,16:00:00,28,44,1
10-25,855,901371,19:00:00,15,43,0
10-28,670,901977,18:00:00,18,27,1
10-25,838,902623,7:00:00,18,41,0
10-30,208,905660,12:00:00,33,39,1
10-31,602,901783,22:00:00,40,46,1
10-27,912,907332,15:00:00,28,35,1
10-31,910,905541,10:00:00,11,19,1
10-26,855,901385,19:00:00,7,35,0
10-31,869,903447,8:00:00,33,42,1
10-30,808,900275,14:00:00,41,48,1
10-31,952,900012,16:00:00,8,31,0
10-31,693,921093,20:00:00,20,35,1
10-25,760,901900,7:00:00,17,26,1
10-25,312,907192,9:00:00,7,19,1
10-31,22,912219,10:00:00,14,29,0
10-25,753,901065,19:00:00,17,29,0
10-31,3,932515,18:00:00,18,24,0
10-25,343,901720,13:00:00,7,14,0
10-31,563,907010,10:00:00,8,29,1
10-26,607,906338,13:00:00,29,42,1
10-25,628,902281,17:00:00,12,32,0
10-28,5,912307,10:00:00,2,10,1
10-28,752,906996,18:00:00,10,27,0
10-28,607,906353,16:00:00,13,41,1
10-28,48,962336,10:00:00,9,28,0
10-28,961,903093,18:00:00,30,36,0
10-29,863,960160,14:00:00,12,36,1
10-30,462,901888,8:00:00,10,18,0
10-26,911,907293,13:00:00,3,29,1
10-27,910,905538,7:00:00,12,19,1
10-28,593,906681,10:00:00,18,25,1
10-26,693,907422,7:00:00,28,35,1
10-29,829,903421,10:00:00,23,28,1
10-29,47,906231,14:00:00,10,28,0
10-30,879,903752,16:00:00,19,37,0
10-27,624,902097,15:00:00,16,32,1
10-28,856,906655,14:00:00,14,35,1
10-25,675,905226,13:00:00,14,39,1
10-28,7052,903545,8:00:00,38,52,0
10-25,203,905782,9:00:00,17,23,1
10-27,645,901869,15:00:00,18,30,0
10-29,808,904627,14:00:00,42,47,0
10-31,615,905079,14:00:00,23,28,1
10-26,961,903085,13:00:00,6,36,0
10-31,705,900798,8:00:00,16,54,1
10-27,30,904438,15:00:00,12,22,1
10-29,639,901806,20:00:00,30,34,0
10-30,6002,900335,20:00:00,24,28,0
10-27,678,904382,7:00:00,11,30,0
10-26,872,902315,11:00:00,42,46,0
10-27,161,905223,7:00:00,34,51,0
10-28,629,901580,12:00:00,48,52,0
10-30,903,905562,8:00:00,27,33,1
10-27,802,902028,13:00:00,14,28,1
10-28,602,901768,16:00:00,16,46,1
10-30,878,901927,16:00:00,10,33,0
10-29,220,901072,18:00:00,8,22,0
10-30,641,902634,8:00:00,19,43,0
10-25,916,905492,7:00:00,11,23,0
10-31,695,900104,8:00:00,17,21,0
10-31,857,904017,8:00:00,15,38,0
10-26,606,900499,15:00:00,10,39,0
10-26,827,903591,9:00:00,8,20,0
10-28,600,905259,18:00:00,9,24,1
10-25,671,911400,15:00:00,24,31,0
10-25,901,902873,11:00:00,18,37,1
10-28,826,907094,16:00:00,39,47,0
10-26,615,905073,19:00:00,13,27,0
10-27,610,906386,17:00:00,26,35,0
10-31,806,906532,10:00:00,16,31,1
10-29,561,904805,16:00:00,21,33,0
10-29,954,907425,16:00:00,28,40,0
10-31,679,906448,20:00:00,23,34,0
10-29,778,902055,12:00:00,3,7,0
10-26,832,903480,13:00:00,16,28,0
10-26,808,904632,9:00:00,36,47,0
10-25,97,904229,9:00:00,10,23,0
10-26,872,902301,9:00:00,40,46,0
10-26,22,912205,15:00:00,24,29,0
10-30,646,906968,18:00:00,3,26,0
10-28,742,905735,8:00:00,11,18,0
10-30,61102,906365,12:00:00,40,49,0
10-31,802,905374,8:00:00,16,28,1
10-31,868,900842,12:00:00,6,26,1
10-26,856,906888,11:00:00,25,40,1
10-27,649,912309,9:00:00,7,19,0
10-29,610,906387,14:00:00,20,35,0
10-28,879,904360,20:00:00,24,37,0
10-29,6011,904521,10:00:00,19,34,0
10-27,850,906801,13:00:00,4,34,1
10-27,827,903591,9:00:00,6,17,1
10-26,872,902295,7:00:00,23,31,1
10-25,827,903169,19:00:00,7,17,1
10-27,682,900815,7:00:00,7,30,1
10-28,824,907213,10:00:00,21,40,0
10-31,803,906604,22:00:00,16,33,0
10-28,858,906050,8:00:00,31,37,1
10-27,912,907325,13:00:00,9,35,0
10-26,856,906883,17:00:00,6,23,1
10-25,906,900892,9:00:00,22,37,0
10-26,632,904202,17:00:00,19,37,1
10-26,846,921912,9:00:00,4,33,1
10-30,6001,900312,16:00:00,7,25,0
10-27,3,932527,7:00:00,6,24,0
10-27,869,903449,11:00:00,20,42,0
10-28,701,900005,12:00:00,7,16,1
10-30,681,907252,10:00:00,2,24,1
10-27,8,906920,13:00:00,6,18,1
10-26,903,906224,19:00:00,11,31,0
10-29,634,906407,20:00:00,19,34,0
10-28,613,904663,18:00:00,2,20,1
10-28,609,900929,20:00:00,36,45,0
10-30,870,901392,10:00:00,42,47,1
10-27,656,902341,15:00:00,27,34,1
10-25,681,907259,15:00:00,28,34,1
10-28,52,901311,14:00:00,10,21,0
10-29,951,903258,8:00:00,24,28,0
10-26,642,905479,11:00:00,30,40,1
10-25,841,902925,7:00:00,32,42,0
10-29,703,904121,20:00:00,25,29,1
10-29,640,903195,14:00:00,16,35,0
10-27,849,903223,19:00:00,31,38,0
10-28,806,906520,20:00:00,9,31,1
10-30,6012,906207,8:00:00,30,39,1
10-30,963,903432,22:00:00,19,35,0
10-26,48,904341,17:00:00,4,20,0
10-27,6001,900307,21:00:00,14,21,1
10-30,37,912343,8:00:00,22,31,0
10-29,685,902518,8:00:00,11,36,0
10-27,652,903896,9:00:00,77,84,1
10-29,878,901924,12:00:00,37,41,0
10-25,908,900912,9:00:00,42,47,1
10-31,850,906796,20:00:00,14,38,0
10-30,725,903060,20:00:00,11,20,1
10-26,953,922502,9:00:00,12,30,1
10-31,903,901621,8:00:00,6,28,0
10-28,680,901264,10:00:00,3,38,0
10-26,856,906691,7:00:00,24,41,0
10-29,30,905297,18:00:00,11,22,1
10-30,47,963853,16:00:00,40,51,0
10-29,690,904079,14:00:00,31,46,0
10-27,903,905561,15:00:00,27,33,1
10-26,632,904189,19:00:00,29,44,0
10-31,628,902267,14:00:00,8,33,0
10-26,662,900629,13:00:00,2,32,1
10-31,616,931253,18:00:00,11,33,0
10-28,826,907040,14:00:00,32,47,0
10-30,707,905916,18:00:00,8,24,1
10-28,533,900680,14:00:00,23,27,0
10-28,96,907084,14:00:00,33,40,0
10-31,763,901333,18:00:00,38,52,1
10-30,870,901401,8:00:00,5,25,1
10-25,954,907437,21:00:00,23,40,0
10-29,634,912243,8:00:00,2,31,1
10-27,652,903924,7:00:00,48,73,0
10-29,832,903482,16:00:00,16,29,1
10-27,97,921459,15:00:00,10,23,0
10-25,678,904324,11:00:00,22,33,0
10-30,907,905527,16:00:00,21,33,0
10-31,713,907179,8:00:00,12,16,1
10-25,868,906238,17:00:00,17,35,0
10-31,632,905512,10:00:00,28,44,0
10-28,401,900143,8:00:00,9,15,1
10-26,185,905677,19:00:00,25,30,0
10-26,30,942291,19:00:00,18,22,1
10-31,623,904601,10:00:00,9,30,0
10-28,7052,903548,20:00:00,41,53,1
10-25,599,904884,17:00:00,15,19,1
10-26,808,900283,11:00:00,42,47,0
10-26,37,912353,7:00:00,13,32,1
10-30,93,903949,22:00:00,17,23,1
10-29,602,901774,8:00:00,25,44,0
10-30,459,900145,12:00:00,32,44,0
10-31,161,905439,16:00:00,33,58,0
10-27,800,922554,17:00:00,44,49,0
10-27,952,900777,9:00:00,26,33,0
10-31,841,902927,20:00:00,16,42,0
10-29,6011,904516,10:00:00,23,34,0
10-25,652,903925,7:00:00,46,73,1
10-27,563,907014,19:00:00,21,29,1
10-25,879,903747,7:00:00,30,37,0
10-28,47,906232,18:00:00,13,35,0
10-25,838,902621,15:00:00,38,44,1
10-27,671,911416,15:00:00,33,40,1
10-26,9,903149,19:00:00,17,25,0
10-31,808,900266,8:00:00,18,46,0
10-29,535,901550,8:00:00,4,27,1
10-27,592,906723,9:00:00,10,22,1
10-25,846,921904,13:00:00,26,39,1
10-27,860,901834,15:00:00,29,41,1
10-30,962,903139,20:00:00,2,26,0
10-31,847,906693,18:00:00,17,42,0
10-31,673,900208,14:00:00,35,42,1
10-27,725,903438,7:00:00,14,20,1
10-27,602,901773,7:00:00,36,46,1
10-26,954,907427,19:00:00,9,39,0
10-27,679,906451,7:00:00,13,34,0
10-29,670,919775,12:00:00,15,26,0
10-26,186,906487,17:00:00,25,43,0
10-29,631,932318,8:00:00,25,44,1
10-28,836,904160,10:00:00,29,34,1
10-29,458,901549,8:00:00,13,31,1
10-29,954,907429,10:00:00,29,40,0
10-25,685,902516,13:00:00,28,43,0
10-31,670,919780,10:00:00,20,27,1
10-30,635,907108,14:00:00,16,21,0
10-30,968,902617,8:00:00,12,18,0
10-29,860,901850,18:00:00,30,40,0
10-30,856,906671,12:00:00,16,38,0
10-31,838,921512,18:00:00,33,43,0
10-26,962,903130,9:00:00,21,37,0
10-28,963,903533,14:00:00,28,35,1
10-28,712,907220,14:00:00,22,43,0
10-28,907,905516,16:00:00,26,32,1
10-29,806,906540,16:00:00,5,30,1
10-30,711,906941,12:00:00,37,45,0
10-28,632,904197,10:00:00,40,44,0
10-26,676,904682,7:00:00,26,49,1
10-30,12,901797,16:00:00,18,28,1
10-25,61102,906367,9:00:00,44,50,1
10-29,6012,903293,8:00:00,11,35,1
10-26,3,932511,11:00:00,17,25,1
10-25,22,912206,13:00:00,25,29,0
10-29,37,912352,10:00:00,24,31,0
10-30,673,900218,16:00:00,12,33,0
10-28,803,906182,16:00:00,29,33,0
10-30,655,904622,10:00:00,13,33,1
10-29,800,922551,16:00:00,42,49,0
10-27,879,904349,19:00:00,14,37,0
10-26,6011,904520,21:00:00,6,35,1
10-31,763,932359,16:00:00,8,43,0
10-30,666,903576,8:00:00,11,17,0
10-26,4204,904928,15:00:00,25,32,1
10-27,907,905517,13:00:00,8,32,1
10-30,34,906398,12:00:00,9,25,1
10-31,631,904135,10:00:00,18,41,0
10-31,906,906588,16:00:00,20,37,0
10-29,810,904768,8:00:00,5,21,0
10-27,871,906822,17:00:00,14,25,1
10-26,801,901413,17:00:00,31,38,0
10-26,629,901590,15:00:00,25,52,1
10-29,6012,902583,22:00:00,27,37,0
10-28,857,906469,10:00:00,16,38,0
10-28,911,902455,10:00:00,15,32,0
10-31,619,904719,18:00:00,9,33,1
10-25,607,906349,17:00:00,15,40,1
10-30,818,904457,16:00:00,30,38,0
10-26,652,903919,15:00:00,3,33,0
10-29,912,907275,20:00:00,28,35,1
10-25,20,903366,19:00:00,15,28,1
10-27,665,906091,9:00:00,32,38,0
10-31,629,901536,8:00:00,46,52,1
10-31,952,900770,20:00:00,21,33,1
10-27,850,906989,21:00:00,30,38,0
10-27,92,921659,19:00:00,3,20,1
10-25,646,906960,9:00:00,12,35,1
10-27,1,902731,15:00:00,5,29,1
10-28,679,906460,12:00:00,30,34,0
10-30,907,905521,14:00:00,28,32,1
10-30,673,900229,18:00:00,37,43,0
10-26,911,907286,11:00:00,5,25,0
10-31,330,902107,8:00:00,9,13,1
10-29,697,906713,12:00:00,15,30,1
10-29,95,921435,12:00:00,17,22,1
10-28,866,905580,8:00:00,25,37,0
10-27,879,904346,19:00:00,13,37,0
10-26,912,906824,9:00:00,26,35,1
10-26,697,906713,19:00:00,26,30,1
10-27,12,901793,9:00:00,10,28,1
10-25,872,902303,7:00:00,27,46,0
10-30,561,901732,12:00:00,17,33,0
10-26,341,902004,7:00:00,4,11,1
10-25,610,906382,15:00:00,18,35,0
10-31,855,901374,18:00:00,40,46,1
10-26,610,906375,7:00:00,24,35,0
10-30,459,900145,8:00:00,30,44,0
10-26,7052,903538,13:00:00,27,53,1
10-27,746,905367,11:00:00,7,13,1
10-25,685,902516,11:00:00,29,42,1
10-26,610,906386,15:00:00,9,33,1
10-27,203,905788,17:00:00,5,23,0
10-29,3,932527,16:00:00,15,25,1
10-29,175,902476,8:00:00,25,29,0
10-31,808,900277,10:00:00,42,47,1
10-26,643,963822,17:00:00,25,31,1
10-27,696,900119,9:00:00,7,14,1
10-25,865,900825,13:00:00,4,26,1
10-26,4204,904927,9:00:00,25,32,0
10-30,861,905890,10:00:00,30,37,0
10-27,850,906816,13:00:00,11,38,1
10-28,607,906335,12:00:00,30,42,1
10-28,220,907364,14:00:00,6,22,1
10-26,859,900457,15:00:00,16,47,0
10-30,703,904292,16:00:00,10,29,1
10-30,952,900771,18:00:00,23,30,0
10-28,835,904415,10:00:00,71,76,1
10-30,629,901590,8:00:00,5,43,0
10-29,952,900787,18:00:00,17,33,0
10-27,6002,900320,11:00:00,8,29,1
10-25,658,900515,7:00:00,33,47,1
10-30,806,906535,18:00:00,2,31,0
10-26,563,907012,19:00:00,21,29,0
10-30,826,907047,10:00:00,25,47,0
10-26,906,902451,19:00:00,2,30,1
10-29,92,921663,14:00:00,17,23,0
10-25,672,902493,7:00:00,27,37,1
10-25,859,900470,7:00:00,15,39,1
10-27,903,906215,11:00:00,22,33,1
10-25,903,906216,9:00:00,23,33,1
10-27,861,905905,19:00:00,15,35,0
10-28,856,906882,10:00:00,36,41,0
10-25,22,912221,7:00:00,24,29,1
10-29,856,906673,8:00:00,18,41,0
10-30,676,904680,8:00:00,16,41,1
10-26,856,906690,17:00:00,27,41,0
10-26,800,922544,19:00:00,31,49,0
10-27,606,900485,11:00:00,35,39,1
10-29,220,900808,16:00:00,13,18,1
10-31,6012,903293,12:00:00,23,37,0
10-29,656,902319,10:00:00,21,37,0
10-28,870,901401,12:00:00,19,47,1
10-26,818,904451,17:00:00,30,38,0
10-30,665,906078,18:00:00,19,38,0
10-28,676,904685,16:00:00,18,27,0
10-26,953,922501,7:00:00,9,30,1
10-25,872,902315,7:00:00,7,22,0
10-30,7052,903560,10:00:00,38,53,1
10-29,535,901553,10:00:00,22,28,0
10-28,665,906086,18:00:00,20,38,0
10-26,220,901339,7:00:00,18,22,1
10-30,838,921511,12:00:00,34,44,1
10-31,633,904525,12:00:00,4,19,0
10-25,628,902256,7:00:00,9,31,1
10-26,623,904577,17:00:00,8,14,1
10-27,30,942298,9:00:00,5,22,1
10-26,15,901755,19:00:00,4,17,0
10-30,656,904151,18:00:00,29,34,1
10-28,711,906935,12:00:00,22,45,0
10-28,22,912206,16:00:00,14,29,0
10-26,706,906554,9:00:00,45,49,0
10-29,725,902040,8:00:00,9,20,1
10-25,673,900210,17:00:00,7,24,1
10-29,96,907074,10:00:00,34,40,0
10-28,806,906547,12:00:00,3,8,1
10-26,867,900361,7:00:00,11,28,0
10-29,716,902320,8:00:00,6,18,1
10-25,831,907070,7:00:00,9,24,1
10-28,593,906728,18:00:00,17,25,0
10-28,563,907016,14:00:00,25,29,1
10-26,859,900461,21:00:00,35,59,1
10-27,856,906664,19:00:00,15,41,0
10-26,635,907106,17:00:00,17,34,1
10-30,803,906589,12:00:00,28,33,0
10-31,34,912357,8:00:00,10,25,1
10-27,324,901993,7:00:00,15,19,1
10-25,679,906451,21:00:00,28,35,1
10-31,846,921904,8:00:00,9,35,0
10-28,952,900012,8:00:00,21,33,0
10-26,459,905393,11:00:00,8,40,0
10-29,856,906878,16:00:00,11,23,1
10-31,690,904089,16:00:00,6,14,1
10-29,867,900346,18:00:00,29,35,0
10-30,838,921502,12:00:00,27,43,0
10-28,37,912329,8:00:00,26,31,0
10-29,226,905800,18:00:00,21,27,0
10-28,610,906389,12:00:00,26,35,0
10-31,908,900913,18:00:00,5,35,1
10-29,800,922551,14:00:00,43,50,1
10-27,660,942286,17:00:00,19,33,0
10-27,806,906542,19:00:00,28,34,0
10-25,868,906243,7:00:00,14,31,1
10-31,706,906566,18:00:00,14,45,0
10-27,22,912213,7:00:00,14,29,1
10-28,711,906933,10:00:00,30,45,0
10-25,645,901860,17:00:00,19,28,1
10-25,693,907421,7:00:00,8,28,1
10-25,855,901381,21:00:00,41,46,1
10-25,841,900376,15:00:00,11,41,1
10-29,211,902068,10:00:00,12,31,1
10-27,705,907373,7:00:00,9,47,0
10-27,954,902552,21:00:00,29,40,0
10-25,185,905672,15:00:00,24,30,0
10-30,608,903875,8:00:00,39,48,0
10-26,912,907325,9:00:00,26,35,1
10-30,7052,903544,10:00:00,14,44,0
10-26,682,906104,17:00:00,18,30,0
10-27,808,900249,7:00:00,37,47,0
10-25,8,906931,11:00:00,7,18,1
10-30,660,942269,16:00:00,15,33,0
10-28,15,901758,20:00:00,8,17,0
10-30,652,903916,18:00:00,55,84,1
10-30,716,902330,8:00:00,13,18,1
10-26,631,932319,15:00:00,27,43,0
10-25,803,906590,15:00:00,5,28,0
10-26,642,902995,21:00:00,34,40,1
10-25,48,904342,7:00:00,29,48,0
10-25,857,904022,11:00:00,13,37,1
10-28,859,900442,16:00:00,39,61,0
10-29,607,906338,10:00:00,16,42,0
10-26,6012,902569,17:00:00,2,20,1
10-28,953,922502,16:00:00,15,30,1
10-31,32,941331,20:00:00,12,20,1
10-30,643,963807,10:00:00,3,17,1
10-25,827,903601,17:00:00,4,17,1
10-30,592,906716,8:00:00,13,22,1
10-30,613,904669,10:00:00,10,20,1
10-29,662,900656,8:00:00,34,42,0
10-27,638,901079,21:00:00,37,45,1
10-29,806,906517,10:00:00,13,31,1
10-27,532,902229,15:00:00,14,26,0
10-27,952,900770,13:00:00,11,33,1
10-26,591,904948,7:00:00,11,16,0
10-26,824,907207,19:00:00,29,40,0
10-25,868,900848,21:00:00,2,26,1
10-30,952,901644,16:00:00,23,33,0
10-31,631,904139,10:00:00,2,24,1
10-31,952,906246,14:00:00,9,31,1
10-30,870,901402,16:00:00,19,42,1
10-26,696,900121,17:00:00,10,14,1
10-29,800,922544,14:00:00,46,50,1
10-25,606,900506,9:00:00,16,40,0
10-30,665,906155,8:00:00,26,38,0
10-28,4011,902222,18:00:00,21,28,0
10-31,602,911549,16:00:00,4,35,0
10-28,571,907386,10:00:00,8,22,0
10-25,623,904596,9:00:00,14,31,1
10-30,695,900109,8:00:00,16,21,1
10-31,840,903112,12:00:00,20,35,1
10-27,607,906341,9:00:00,32,42,0
10-29,640,903187,18:00:00,29,35,0
10-25,705,900434,7:00:00,17,54,1
10-27,856,906669,13:00:00,29,41,0
10-25,613,905694,17:00:00,10,20,0
10-29,953,904269,16:00:00,11,28,0
10-25,801,911555,17:00:00,33,38,1
10-31,908,900899,18:00:00,29,46,0
10-31,681,907280,8:00:00,24,34,1
10-29,860,901837,12:00:00,33,41,1
10-25,600,905264,11:00:00,7,24,1
10-31,6001,900307,18:00:00,13,25,0
10-27,912,906824,15:00:00,11,35,0
10-31,905,901666,12:00:00,27,37,1
10-27,634,912347,19:00:00,22,32,1
10-29,903,905555,14:00:00,11,33,1
10-27,681,907253,19:00:00,10,34,0
10-27,760,900996,7:00:00,13,27,0
10-28,806,906524,14:00:00,4,29,1
10-28,641,902636,18:00:00,33,43,1
10-29,800,922560,22:00:00,22,50,1
10-29,186,906503,16:00:00,26,44,0
10-29,462,901231,8:00:00,16,22,0
10-29,15,901755,12:00:00,2,17,1
10-27,678,904379,19:00:00,11,33,0
10-29,909,907319,12:00:00,9,32,1
10-25,763,901330,17:00:00,2,33,1
10-25,1,901530,17:00:00,7,30,0
10-26,665,906091,19:00:00,22,38,0
10-27,717,901012,17:00:00,4,10,0
10-31,800,922559,14:00:00,8,38,1
10-31,693,907415,14:00:00,18,35,1
10-31,871,906834,14:00:00,19,40,0
10-30,343,901715,20:00:00,10,14,0
10-31,400,900129,16:00:00,7,29,1
10-25,343,904506,9:00:00,3,13,1
10-31,679,906448,14:00:00,11,34,0
10-31,8041,905747,8:00:00,4,12,1
10-27,861,905896,9:00:00,35,39,1
10-26,857,904020,19:00:00,7,37,0
10-29,901,903306,12:00:00,32,37,1
10-25,806,906533,13:00:00,23,34,0
10-25,161,905181,11:00:00,52,60,0
10-26,6001,900308,17:00:00,8,21,1
10-25,153,904125,21:00:00,5,20,1
10-31,95,921429,22:00:00,15,22,0
10-29,912,907331,10:00:00,20,35,1
10-27,665,906067,19:00:00,25,39,0
10-31,860,901843,8:00:00,30,40,0
10-30,672,932349,14:00:00,25,38,0
10-27,594,904959,15:00:00,8,20,1
10-29,61101,902015,12:00:00,13,21,1
10-28,213,903945,8:00:00,18,22,1
10-28,766,902049,10:00:00,10,14,1
10-28,850,906984,10:00:00,4,28,1
10-25,22,912207,17:00:00,7,26,1
10-30,643,963815,18:00:00,24,30,0
10-25,711,906940,13:00:00,12,46,1
10-27,857,904036,7:00:00,22,37,1
10-28,643,963825,14:00:00,24,31,1
10-25,649,912380,15:00:00,11,19,1
