O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-29,48,901618,18:00:00,42,46,259;434;684;780;886
10-29,48,901618,20:00:00,34,48,112;302;485;654;795;902;1137;1217;1434;1613;1834;1919;2016;2165;2263
10-29,48,904340,10:00:00,30,48,111;341;454;645;735;865;1084;1161;1311;1511;1696;1838;1978;2248;2408;2518;2831;3035;3225
10-29,48,904340,12:00:00,16,37,191;331;469;829;889;1040;1121;1191;1281;1564;1671;1781;1895;2095;2204;2465;2579;2760;2831;2962;3172;3232
10-29,48,904340,14:00:00,9,26,185;293;469;626;797;1037;1226;1452;1613;1758;2208;2278;2438;2520;2601;2651;2951;3056
10-29,48,904340,20:00:00,19,41,295;355;505;585;656;706;956;1026;1120;1229;1389;1499;1729;1839;2029;2120;2251;2450;2530;2700;2890;3050;3190
10-29,48,906236,16:00:00,37,48,224;393;532;752;892;1122;1322;1462;1569;1683;1867;1987
10-29,48,906236,8:00:00,36,48,159;404;565;695;875;1035;1215;1365;1516;1656;1746;1898;1977
10-29,48,906237,18:00:00,35,48,190;399;669;848;968;1098;1249;1383;1573;2023;2118;2224;2425;2536
10-29,48,906237,20:00:00,28,48,130;350;470;710;930;1130;1220;1410;1563;1836;1995;2125;2315;2465;2646;2786;2993;3085;3189;3329;3429
10-29,48,962338,14:00:00,35,48,149;355;435;593;784;974;1114;1254;1464;1605;1725;2060;2273;2414
10-29,48,962338,22:00:00,37,47,100;260;420;630;720;860;1041;1191;1301;1582;1768
10-29,48,962338,8:00:00,18,42,150;390;471;681;771;831;941;1201;1311;1441;1571;1801;1923;2293;2413;2613;2693;2814;3054;3124;3244;3434;3625;3775;3915
10-29,48,962358,8:00:00,10,34,175;327;549;829;1010;1226;1296;1480;1689;1739;1930;2070;2410;2536;3036;3096;3406;3476;3566;3716;3918;3959;4069;4179;4289
10-29,48,963833,12:00:00,43,51,270;370;470;757;867;977;1087;1197;1307
10-29,48,963835,14:00:00,44,51,111;241;561;778;918;1028;1178;1288
10-29,48,963835,8:00:00,31,51,259;370;571;681;831;1071;1151;1311;1532;1732;1902;2042;2312;2452;2593;2993;3253;3464;3584;3784;3894
10-29,48,963839,10:00:00,35,51,131;351;431;631;821;1002;1103;1263;1543;1694;1835;2175;2373;2564;2664;2811;2912
10-29,48,963839,16:00:00,8,24,199;416;506;670;861;1044;1304;1504;1664;1814;2014;2404;2494;2654;3254;3364;3474
10-29,48,963839,20:00:00,44,48,149;269;599;809;969
10-29,48,963842,14:00:00,43,48,170;350;490;589;758;862
10-29,48,963850,10:00:00,5,22,105;374;575;854;968;1098;1278;1508;1768;1958;2272;2342;2492;2672;2742;2912;3042;3902
10-29,48,963854,10:00:00,40,48,200;350;610;784;964;1114;1213;1376;1490
10-29,48,963854,18:00:00,46,52,104;289;399;509;619;729;839
10-29,48,963858,14:00:00,6,23,218;413;704;824;955;1115;1273;1504;1684;1885;1965;2155;2345;2426;2616;2746;3006;3136
10-29,48,963862,20:00:00,37,48,160;330;540;730;810;1050;1270;1450;1560;1871;2117;2238
10-29,480,904211,8:00:00,11,22,558;1071;1122;1174;1370;1532;1612;1671;1761;2121;2241;2331
10-29,481,901203,8:00:00,18,36,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090
10-29,484,901214,16:00:00,24,29,80;140;300;440;570;650
10-29,5,912307,18:00:00,7,13,110;200;370;450;730;971;1071
10-29,5,912308,10:00:00,4,10,381;591;691;772;943;1033;1333
10-29,5,912314,14:00:00,9,13,160;220;401;641;731
10-29,5,912314,20:00:00,9,13,150;210;410;660;760
10-29,50,932516,12:00:00,11,17,100;260;440;580;690;1120;1334
10-29,50,932517,18:00:00,2,17,110;237;347;602;672;722;933;1233;1373;1493;1664;1854;1974;2124;2614;2895
10-29,50,932518,20:00:00,8,16,100;300;443;523;579;699;789;889;1349
10-29,50,932520,16:00:00,10,17,140;250;380;539;679;799;1169;1379
10-29,50,932520,18:00:00,10,17,130;246;346;486;616;726;1246;1486
10-29,50,932521,12:00:00,8,17,160;400;540;640;760;930;1120;1211;1456;1676
10-29,50,932521,14:00:00,3,16,98;224;434;524;574;734;995;1145;1255;1395;1565;1715;1826;2426
10-29,50,932521,16:00:00,4,16,104;324;394;444;594;844;975;1081;1231;1371;1511;1641;2165
10-29,50,932523,18:00:00,5,16,280;369;419;618;888;1038;1149;1270;1440;1550;1680;2190
10-29,50,932542,12:00:00,8,16,95;165;356;616;686;836;946;1050;1120
10-29,50,932542,8:00:00,6,17,80;130;300;560;700;820;940;1140;1260;1390;1792;2041
10-29,50,932544,20:00:00,6,16,80;330;410;480;651;872;932;1062;1172;1272;1350
10-29,50,932545,8:00:00,9,16,270;410;520;631;861;991;1141;1691
10-29,50,932546,18:00:00,5,16,290;350;600;710;790;1031;1281;1361;1561;1692;1882;2001
10-29,50,932546,22:00:00,5,16,162;212;392;462;561;691;871;921;1021;1131;1261;1321
10-29,50,932547,14:00:00,9,16,80;280;480;550;690;820;959;1039
10-29,50,932548,8:00:00,3,16,95;325;550;630;900;990;1080;1290;1620;1700;1850;1971;2117;2217
10-29,50,932549,12:00:00,4,16,210;440;550;803;923;1062;1252;1551;1641;1822;1941;2103;2206
10-29,50,932549,22:00:00,11,16,160;250;400;511;628;729
10-29,50,932549,8:00:00,2,17,110;270;360;619;709;759;969;1229;1379;1499;1699;1869;2049;2149;2560;2900
10-29,50,932550,10:00:00,7,16,290;367;457;647;827;917;1047;1157;1297;1407
10-29,50,932551,18:00:00,12,16,69;199;310;460;550
10-29,52,901301,10:00:00,14,21,151;300;420;630;710;890;1281;1341
10-29,52,901301,18:00:00,13,20,170;370;490;549;639;829;949;1059
10-29,52,901302,16:00:00,15,20,100;148;238;407;527;627
10-29,52,901306,16:00:00,6,21,110;160;221;301;550;620;680;829;929;1098;1278;1488;1548;1717;1967;2057
10-29,52,901311,16:00:00,15,21,170;330;521;601;751;1061;1172
10-29,52,906919,20:00:00,16,21,130;290;370;500;640;700
10-29,530,904092,10:00:00,10,18,110;170;250;290;400;480;600;740;911
10-29,530,904096,20:00:00,4,18,147;237;307;427;467;537;597;727;817;897;1015;1105;1155;1205;1287
10-29,530,904098,18:00:00,7,18,180;220;300;390;530;640;770;890;980;1030;1090;1190
10-29,531,901999,12:00:00,14,20,120;391;581;742;812;902;972
10-29,531,902001,14:00:00,16,25,170;280;351;451;521;601;701;751;811;891
10-29,531,904755,8:00:00,11,25,110;211;351;491;550;700;800;880;1000;1071;1161;1286;1336;1396;1476
10-29,531,904756,18:00:00,12,25,220;369;499;690;990;1109;1249;1409;1489;1539;1688;1818;1899;1970
10-29,532,902229,10:00:00,17,23,110;220;330;440;550;660;770
10-29,532,902235,14:00:00,21,26,80;190;320;411;461;571
10-29,533,900670,8:00:00,21,27,130;240;320;480;580;630;740
10-29,533,900673,12:00:00,22,27,59;149;249;339;389;479
10-29,533,900674,12:00:00,18,27,50;131;191;271;331;401;511;601;651;760
10-29,533,900674,16:00:00,18,27,150;290;349;449;529;669;759;829;909;1019
10-29,533,900675,18:00:00,20,27,50;150;230;361;451;521;601;701
10-29,533,900680,16:00:00,18,27,50;141;201;301;361;431;561;681;732;842
10-29,533,900680,8:00:00,16,27,89;220;331;438;494;595;671;801;891;964;1034;1134
10-29,533,900682,18:00:00,2,27,110;170;211;312;392;452;522;643;704;814;874;930;1010;1051;1101;1192;1329;1439;1490;1590;1680;1800;1890;1969;2038;2148
10-29,535,901550,16:00:00,24,28,80;180;220;280;364
10-29,535,901550,8:00:00,4,27,61;101;200;320;440;529;649;709;789;838;928;1058;1128;1208;1338;1458;1558;1684;1764;1844;1901;2081;2206;2293
10-29,535,901553,10:00:00,22,28,100;206;296;387;437;507;597
10-29,535,901553,12:00:00,6,28,89;142;211;281;351;452;562;632;705;775;855;935;984;1055;1125;1225;1305;1395;1505;1595;1635;1695;1785
10-29,535,901554,16:00:00,15,27,120;190;270;340;440;540;651;702;782;834;964;1094;1176
10-29,535,901554,18:00:00,18,27,90;211;301;401;491;572;630;740;876;953
10-29,535,901555,8:00:00,11,28,140;280;389;469;579;671;770;820;920;1000;1132;1232;1363;1459;1549;1599;1659;1742
10-29,535,901556,12:00:00,22,27,80;163;208;319;473;569
10-29,535,901557,12:00:00,10,23,115;175;275;325;385;485;535;605;665;735;815;885;955;1028
10-29,535,901557,8:00:00,18,27,110;210;310;430;520;604;656;846;979;1058
10-29,536,901561,18:00:00,31,38,49;159;259;342;432;473;533;613
10-29,536,901561,8:00:00,16,38,120;190;270;410;510;560;710;781;831;921;1101;1161;1311;1491;1551;1596;1715;1815;1915;2015;2065;2125;2214
10-29,537,904871,16:00:00,14,22,150;230;290;370;460;580;630;690;770
10-29,539,904101,10:00:00,12,18,70;150;295;355;436;467;577
10-29,539,904103,14:00:00,6,18,60;211;331;451;571;651;781;871;921;961;1081;1131;1233
10-29,539,904105,16:00:00,12,18,140;230;290;330;460;510;590
10-29,55009,903462,18:00:00,2,29,110;260;1111;1495;1625;1715;1845;1925;2057;2148;2278;2428;2518;2678;3001;3086;3244;3325;3615;3705;3759;4022;4405;4535;4685;4755;4935;5045
10-29,55010,902450,16:00:00,13,36,230;310;519;759;907;977;1102;1428;1608;1717;1827;1977;2027;2137;2267;2421;2481;2601;2667;2756;2872;2956;3017;3373
10-29,55012,900305,8:00:00,16,21,101;251;397;496;680;757
10-29,560,902137,12:00:00,12,18,90;239;359;469;569;659;749
10-29,560,903854,16:00:00,13,18,110;220;330;430;520;630
10-29,561,901731,18:00:00,27,33,180;271;341;541;590;710;841
10-29,561,904805,14:00:00,23,33,100;190;370;500;630;730;800;990;1030;1140;1330
10-29,561,904805,16:00:00,21,33,70;191;301;391;521;691;841;941;1011;1221;1271;1361;1481
10-29,562,902119,14:00:00,17,36,110;220;330;440;550;660;770;880;990;1100;1210;1320;1430;1540;1650;1760;1870;1980;2090;2200
10-29,563,907011,10:00:00,16,29,110;260;390;490;630;730;810;870;1020;1080;1220;1300;1400;1510
10-29,563,907012,12:00:00,21,29,93;183;248;486;549;695;766;871;976
10-29,563,907013,8:00:00,22,29,300;470;640;760;940;1090;1150;1230
10-29,563,907014,14:00:00,24,29,303;361;529;628;726;839
10-29,563,907015,18:00:00,25,29,113;293;437;504;586
10-29,563,907018,16:00:00,25,29,180;300;440;590;650
10-29,563,907020,10:00:00,25,29,123;324;458;511;580
10-29,565,901018,16:00:00,9,27,190;229;370;499;669;869;1029;1149;1249;1410;1590;1780;1930;2080;2190;2300;2470;2551;2641
10-29,565,901018,20:00:00,15,24,210;280;330;419;519;639;789;989;1039;1119
10-29,565,901038,12:00:00,18,22,110;220;330;500;680
10-29,565,901038,8:00:00,9,27,240;280;360;527;737;867;1007;1097;1207;1437;1577;1757;1867;2037;2077;2307;2427;2487;2577
10-29,565,901039,16:00:00,10,24,130;290;439;569;859;1069;1209;1259;1369;1509;1619;1789;2049;2110;2190
10-29,565,901039,20:00:00,21,27,80;210;261;451;551;600;690
10-29,565,901039,8:00:00,14,24,201;431;541;591;691;791;881;1041;1281;1341;1411
10-29,565,901040,8:00:00,5,24,100;220;340;610;680;801;921;1031;1131;1371;1601;1702;1742;1832;1942;2052;2212;2392;2462;2542
10-29,565,901477,14:00:00,2,27,110;220;330;610;770;860;1001;1181;1231;1421;1581;1762;1862;1982;2082;2202;2362;2512;2692;2793;2913;2954;3104;3204;3264;3334
10-29,569,901740,12:00:00,22,28,120;290;410;520;771;891;1111
10-29,569,901740,8:00:00,14,28,170;280;360;460;671;821;901;951;1061;1221;1331;1421;1681;1791;2012
10-29,569,901743,14:00:00,7,27,159;319;499;589;1129;1229;1309;1459;1579;1678;1788;2048;2178;2257;2307;2397;2557;2667;2767;3008;3138
10-29,569,901743,16:00:00,23,28,100;300;390;520;620;711
10-29,569,901743,18:00:00,23,28,160;269;389;620;740;950
10-29,569,901743,8:00:00,20,28,340;455;585;695;865;945;1055;1166;1286
10-29,569,901747,14:00:00,23,28,170;289;399;649;769;979
10-29,569,901749,20:00:00,20,28,100;160;290;470;600;730;989;1119;1400
10-29,569,901749,8:00:00,23,28,180;300;410;660;790;1040
10-29,570,901147,16:00:00,4,13,411;732;1052;1562;2514;2994;3450;3710;4034;4300
10-29,570,901150,10:00:00,21,27,110;220;330;440;550;660;770
10-29,570,901151,12:00:00,8,17,110;220;330;440;550;660;770;880;990;1100
10-29,570,901152,12:00:00,7,16,110;220;330;440;550;660;770;880;990;1100
10-29,570,901154,12:00:00,6,15,110;220;330;440;550;660;770;880;1090;1400
10-29,570,901158,18:00:00,6,12,275;645;1425;1916;2436;2712;3052
10-29,570,901160,14:00:00,6,14,1947;2217;2327;2838;3318;3548;3958;4268;4518
10-29,570,901162,16:00:00,2,9,110;220;330;440;550;660;770;880
10-29,570,901194,8:00:00,21,27,110;961;1201;1949;2185;2655;3286
10-29,570,901219,14:00:00,22,27,794;1025;1341;1561;1902;2232
10-29,570,901239,16:00:00,8,18,814;1265;1637;1877;2247;2732;2992;3321;3712;4032;4672
10-29,570,901501,18:00:00,8,16,110;220;330;440;550;660;770;880;990
10-29,570,901502,16:00:00,15,19,337;657;957;1392;1970
10-29,570,904736,8:00:00,8,17,110;220;330;440;550;660;770;880;990;1100
10-29,570,904737,8:00:00,5,14,241;396;706;816;926;1036;1146;1256;1366;1476
10-29,570,904738,10:00:00,8,17,110;220;330;440;550;660;770;880;990;1100
10-29,570,904740,10:00:00,7,15,110;220;330;440;550;660;770;880;990
10-29,570,904741,10:00:00,5,13,110;220;330;440;550;660;770;880;990
10-29,570,904741,16:00:00,7,15,110;220;330;850;1110;1450;1770;1990;2434
10-29,570,906259,14:00:00,6,14,159;499;1284;1771;2159;2459;2849;3151;3441
10-29,571,907383,8:00:00,14,22,57;127;268;326;422;524;694;791;837
10-29,571,907385,18:00:00,14,22,55;106;210;256;335;417;545;642;688
10-29,571,907386,10:00:00,11,22,130;177;231;290;360;480;536;633;733;847;939;989
10-29,571,907387,10:00:00,8,22,110;260;330;460;510;564;621;697;817;877;973;1066;1206;1295;1350
10-29,571,907389,12:00:00,15,22,62;179;231;322;404;524;618;672
10-29,571,907389,14:00:00,16,22,131;186;284;366;486;578;626
10-29,571,907390,12:00:00,8,22,110;260;322;462;506;560;616;676;806;862;951;1036;1128;1225;1288
10-29,571,907392,16:00:00,15,22,58;184;241;328;409;510;605;660
10-29,571,907411,16:00:00,11,22,129;177;227;282;340;458;515;596;680;823;920;979
10-29,572,903038,16:00:00,17,24,60;130;190;250;350;460;539;669
10-29,572,903040,14:00:00,15,24,100;200;260;331;381;451;561;662;742;902
10-29,572,903040,8:00:00,11,16,90;150;200;300;350;470
10-29,572,903041,8:00:00,18,24,90;160;230;320;421;501;731
10-29,573,904842,10:00:00,29,34,69;168;228;318;550;800
10-29,573,904842,14:00:00,19,34,110;211;251;311;352;402;482;642;772;962;1072;1122;1202;1252;1323;1402
10-29,573,905016,14:00:00,30,34,100;160;260;490;720
10-29,573,905016,18:00:00,20,34,110;160;210;260;300;389;539;689;859;1079;1129;1209;1269;1409;1479
10-29,573,905309,16:00:00,27,34,140;302;411;461;521;561;641;711
10-29,573,905311,12:00:00,30,34,100;161;251;486;733
10-29,581,901319,16:00:00,27,33,70;190;250;440;510;589;659
10-29,581,901319,8:00:00,24,33,91;161;231;291;431;501;681;751;811;851
10-29,588,904497,16:00:00,34,41,56;190;350;520;690;840;1081;1201
10-29,591,904107,16:00:00,5,16,111;231;521;621;811;1001;1081;1162;1232;1322;1527;1637
10-29,591,904107,18:00:00,9,16,280;500;571;671;741;831;1071;1171
10-29,591,904109,14:00:00,8,16,130;350;550;650;730;810;890;1100;1190
10-29,591,904110,16:00:00,8,16,50;260;410;490;700;860;940;1040;1150
10-29,591,904947,8:00:00,10,16,141;221;382;552;622;721;811
10-29,591,906310,10:00:00,6,16,120;491;601;812;1011;1081;1171;1251;1331;1551;1651
10-29,592,906715,12:00:00,17,22,90;250;319;419;499;639
10-29,592,906715,16:00:00,15,24,110;180;250;460;590;690;760;900;1000;1150
10-29,592,906715,20:00:00,20,24,80;140;270;360;500
10-29,592,906717,10:00:00,13,22,270;381;441;501;591;781;851;931;1011;1131
10-29,592,906718,10:00:00,12,22,160;359;488;568;628;728;908;978;1068;1148;1279
10-29,592,906719,12:00:00,14,24,90;190;251;321;491;591;671;721;881;961;1121
10-29,592,906720,12:00:00,5,24,110;190;250;330;480;530;580;700;860;960;1080;1140;1200;1380;1480;1580;1640;1770;1860;2010
10-29,592,906722,16:00:00,14,18,180;260;360;440;590
10-29,592,906723,14:00:00,18,22,150;230;320;390;530
10-29,592,906723,18:00:00,10,22,100;180;310;490;631;691;761;871;1211;1291;1391;1471;1600
10-29,592,906723,8:00:00,9,24,190;260;320;430;571;711;841;911;982;1162;1262;1382;1442;1582;1662;1801
10-29,592,906724,14:00:00,13,22,130;330;370;430;510;640;710;800;880;1010
10-29,593,901435,14:00:00,20,25,70;171;300;390;570;650
10-29,593,901436,14:00:00,12,25,70;230;290;361;451;671;751;811;871;961;1081;1171;1351;1431
10-29,593,904951,12:00:00,12,25,70;210;270;320;420;610;700;800;860;931;1061;1162;1342;1432
10-29,593,904951,8:00:00,18,25,100;190;270;350;450;540;691;771
10-29,593,906681,10:00:00,16,25,70;160;270;380;429;470;541;641;711;801
10-29,593,906682,16:00:00,18,25,90;180;270;380;520;620;770;860
10-29,593,906682,18:00:00,5,25,140;240;280;330;481;652;742;822;1212;1281;1341;1431;1581;1671;1751;1841;1941;2071;2190;2371;2451
10-29,593,906726,18:00:00,13,25,50;120;370;430;500;600;739;799;849;920;1010;1071;1161
10-29,593,906727,10:00:00,12,25,80;260;330;390;510;720;820;900;970;1080;1210;1311;1471;1551
10-29,593,906729,14:00:00,20,25,60;100;181;290;360;450
10-29,593,906729,18:00:00,15,25,50;130;299;369;460;530;620;749;869;1089;1179
10-29,594,904953,10:00:00,10,20,110;220;330;440;550;660;770;880;990;1100;1210
10-29,594,904953,8:00:00,7,20,60;120;170;240;290;350;431;490;570;650;701;810;930;981
10-29,594,904955,14:00:00,4,20,125;218;361;403;468;517;638;689;779;839;898;978;1159;1209;1339;1429;1489
10-29,594,904955,18:00:00,15,20,69;169;229;399;559;609
10-29,594,904955,8:00:00,22,27,85;133;266;334;451;591
10-29,594,904956,10:00:00,15,27,81;171;231;301;361;511;551;631;672;812;882;1002;1134
10-29,594,904956,18:00:00,2,20,110;200;304;374;523;573;643;693;843;893;983;1063;1123;1193;1293;1343;1493;1643;1703
10-29,594,904956,8:00:00,13,27,69;199;269;339;390;460;520;650;690;780;829;972;1032;1142;1282
10-29,594,904957,14:00:00,15,27,70;170;230;300;370;509;559;649;699;840;909;1039;1170
10-29,594,904957,16:00:00,17,27,60;131;191;301;351;422;472;616;687;817;947
10-29,594,904958,12:00:00,5,27,70;130;210;260;430;470;590;660;730;830;900;970;1020;1080;1130;1240;1280;1366;1407;1540;1600;1700;1820
10-29,594,904959,14:00:00,5,27,50;130;220;290;440;490;630;700;770;921;981;1071;1131;1211;1281;1421;1471;1551;1601;1735;1807;1964;2114
10-29,594,904959,16:00:00,7,27,100;161;351;401;541;621;691;811;890;990;1050;1130;1190;1310;1360;1440;1490;1627;1699;1809;1959
10-29,595,903995,14:00:00,7,18,80;211;362;422;532;652;712;802;982;1152;1222;1412
10-29,596,906302,10:00:00,9,17,141;781;851;961;1051;1251;1440;1521;1701
10-29,599,904884,14:00:00,11,16,100;169;308;388;639;720
10-29,599,904885,10:00:00,3,19,248;550;730;907;998;1108;1309;1379;1521;1580;1725;1795;2030;2100;2279;2409;2539
10-29,599,904885,8:00:00,4,19,300;490;662;762;872;1082;1152;1302;1389;1502;1604;1834;1904;2087;2217;2357
10-29,599,906308,10:00:00,15,19,230;300;478;598;719
10-29,599,906308,14:00:00,5,19,170;240;530;581;681;781;862;952;1133;1243;1323;1563;1741;1918;2158
10-29,600,905259,16:00:00,3,18,181;272;382;582;673;763;903;1144;1315;1445;1655;1885;2055;2205;2544;2854
10-29,600,905259,18:00:00,3,24,250;340;450;700;810;901;1051;1292;1462;1592;1902;2152;2533;2793;3133;3414;3584;3755;4005;4085;4344;4524
10-29,600,905259,8:00:00,19,26,150;320;470;551;810;1051;1131;1201
10-29,600,905262,16:00:00,21,25,210;331;411;681;1203
10-29,600,905267,20:00:00,14,25,140;310;420;560;790;890;970;1070;1300;1390;1450;1600
10-29,600,905267,22:00:00,13,25,110;230;401;531;661;941;1021;1081;1181;1341;1431;1481;1642
10-29,600,912249,20:00:00,21,25,170;280;341;581;1191
10-29,600,912249,22:00:00,18,25,80;160;251;431;531;591;781;1341
10-29,600,912312,12:00:00,20,25,100;290;380;440;760;1271
10-29,600,912312,14:00:00,18,25,100;160;251;471;571;631;1102;1583
10-29,600,912312,16:00:00,21,26,160;260;511;691;751;811
10-29,600,912312,18:00:00,22,26,90;330;600;680;760
10-29,600,912312,8:00:00,17,25,370;520;600;681;831;921;981;1371;1881
10-29,600,912350,10:00:00,14,26,230;390;520;940;2020;2180;2260;2440;2560;2790;2990;3150;3220
10-29,600,912350,16:00:00,15,26,190;300;620;880;1060;1239;1469;1569;1819;1958;2099;2159
10-29,600,912350,8:00:00,12,26,121;241;491;651;791;1271;1882;2032;2162;2362;2492;2742;2962;3032;3092
10-29,600,912373,10:00:00,7,24,120;210;441;701;971;1251;1491;1751;1891;2011;2401;2521;2601;2711;2911;3021;3081;3581
10-29,600,912373,12:00:00,8,24,90;310;560;831;991;1221;1452;1602;1722;2042;2152;2242;2352;2532;2631;2701;3001
10-29,600,912373,16:00:00,2,13,110;250;430;580;650;800;890;1120;1370;1640;1810;1970
10-29,600,912373,8:00:00,4,25,240;390;460;630;740;990;1290;1660;1960;2320;2610;2770;2910;3320;3470;3590;3650;3830;3980;4050;4471;4921
10-29,600,912374,10:00:00,21,26,250;380;620;800;899;980
10-29,6001,900294,14:00:00,7,21,160;450;680;740;820;897;987;1176;1376;1467;1608;1728;1828;1984;2053
10-29,6001,900294,22:00:00,11,21,99;158;232;391;491;567;676;789;870;942;1006
10-29,6001,900296,20:00:00,7,21,140;427;647;707;788;864;934;1114;1254;1344;1484;1620;1714;1881;1961
10-29,6001,900297,10:00:00,18,25,70;139;263;403;513;742;915;1069
10-29,6001,900297,18:00:00,15,21,200;340;520;649;762;880;957
10-29,6001,900298,10:00:00,13,25,130;188;437;498;574;645;724;860;1010;1120;1316;1484;1694
10-29,6001,900298,16:00:00,7,21,140;422;626;676;786;862;952;1192;1332;1433;1573;1701;1797;1930;1999
10-29,6001,900298,20:00:00,3,21,87;300;450;530;664;925;1130;1180;1280;1345;1425;1615;1745;1834;1956;2065;2166;2316;2400
10-29,6001,900299,14:00:00,16,21,100;246;360;451;571;681
10-29,6001,900300,10:00:00,6,25,124;314;424;624;917;1027;1107;1217;1287;1525;1585;1649;1719;1802;1942;2092;2202;2362;2547;2738
10-29,6001,900306,10:00:00,9,21,223;284;384;477;557;737;887;1007;1141;1261;1361;1500;1571
10-29,6001,900306,14:00:00,11,25,99;189;329;389;600;670;729;798;865;1001;1131;1230;1391;1561;1771
10-29,6001,900306,8:00:00,2,25,110;231;316;439;558;728;822;962;1313;1433;1543;1673;1741;2012;2081;2146;2216;2298;2435;2575;2675;2845;3042;3223
10-29,6001,900308,8:00:00,4,21,213;397;493;648;1092;1552;1622;1752;1862;1953;2212;2362;2478;2641;2761;2861;3009;3084
10-29,6001,900310,12:00:00,16,25,60;120;210;302;567;697;807;968;1170;1360
10-29,6001,900310,8:00:00,9,21,426;496;686;816;926;1196;1396;1586;1767;1907;2019;2165;2240
